intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
440000,0.003701522671826365,0.05514705882352941,0.0012618827290317154,0.0012618827290317154,,,,adptv.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,45260da80b150ec1f03efaaec0773683,0.16176470588235295,150000,1,150000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1149.fastq.gz,,fda1bde6,118870000
1890000,0.025096268755809323,0.8008474576271186,0.025096268755809323,0.025096268755809323,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.8008474576271186,1890000,0,160000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1150.fastq.gz,,ddc48d95,75310000
1620000,0.021511087504979418,0.0423728813559322,0.001327844907714779,0.001327844907714779,,,,GCA_0101702351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,0e13e85364c5b857f261db70d36740d3,0.6864406779661016,100000,1,60000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1150.fastq.gz,,ddc48d95,75310000
270000,0.00340866052266128,0.11440677966101695,0.00340866052266128,0.00340866052266128,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.11440677966101695,270000,0,40000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1151.fastq.gz,,602be9b8,79210000
140000,0.0021820448877805485,0.06278026905829596,0.0021820448877805485,0.0021820448877805485,,,,GCA_0101466751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,4f84422bd4c86f637970ef671c3d204e,0.06278026905829596,140000,0,30000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1152.fastq.gz,,5246862a,64160000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1153.fastq.gz,NA,NA,NA
560000,0.011204481792717087,0.2204724409448819,0.011204481792717087,0.011204481792717087,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.2204724409448819,560000,0,100000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1154.fastq.gz,,c466e1b5,49980000
350000,0.008967460927491674,0.1377952755905512,0.008967460927491674,0.008967460927491674,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.1377952755905512,350000,0,20000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1155.fastq.gz,,0e8fa13b,39030000
160000,0.0009735320961362945,0.06779661016949153,0.0009735320961362945,0.0009735320961362945,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.06779661016949153,160000,0,20000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1156.fastq.gz,,ad902934,164350000
240000,0.0009891196834817012,0.09448818897637795,0.0009891196834817012,0.0009891196834817012,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.09448818897637795,240000,0,50000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1157.fastq.gz,,36c9d189,242640000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1158.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1159.fastq.gz,NA,NA,NA
150000,0.00631578947368421,0.06437768240343347,0.00631578947368421,0.00631578947368421,,,,acvdz.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,ce898454d860535f45e407314559e267,0.06437768240343347,150000,0,10000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1160.fastq.gz,,52ae13f9,23750000
260000,0.007553747821034283,0.10236220472440945,0.007553747821034283,0.007553747821034283,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.10236220472440945,260000,0,10000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1161.fastq.gz,,fc9da03a,34420000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1162.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1163.fastq.gz,NA,NA,NA
910000,0.016241299303944315,0.3855932203389831,0.016241299303944315,0.016241299303944315,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.3855932203389831,910000,0,80000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1164.fastq.gz,,b9d9668f,56030000
1250000,0.009419033983874614,0.5296610169491526,0.009419033983874614,0.009419033983874614,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.5296610169491526,1250000,0,140000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1165.fastq.gz,,dfd87c8b,132710000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1166.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1167.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1168.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1169.fastq.gz,NA,NA,NA
100000,0.0009645992090286486,0.04291845493562232,0.0009645992090286486,0.0009645992090286486,,,,acvdz.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,ce898454d860535f45e407314559e267,0.04291845493562232,100000,0,10000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1170.fastq.gz,,ec714f3a,103670000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1171.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1172.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1173.fastq.gz,NA,NA,NA
150000,0.008522727272727272,0.0684931506849315,0.008522727272727272,0.008522727272727272,,,,GCA_0101676051.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,b0d49618b1d1e2a18129eb67daef86f3,0.0684931506849315,150000,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1174.fastq.gz,,756e3547,17600000
120000,0.0064759848893685915,0.056338028169014086,0.0064759848893685915,0.0064759848893685915,,,,GCA_0101487751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,ae1ffbb09416806abd13ec1c8d78742b,0.056338028169014086,120000,0,10000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1175.fastq.gz,,34b60d9a,18530000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1176.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1177.fastq.gz,NA,NA,NA
850000,0.0183585313174946,0.3601694915254237,0.0183585313174946,0.0183585313174946,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.3601694915254237,850000,0,100000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1178.fastq.gz,,a0406aed,46300000
810000,0.005885344764949502,0.3188976377952756,0.005885344764949502,0.005885344764949502,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.3188976377952756,810000,0,140000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1179.fastq.gz,,2c75cba8,137630000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1180.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1181.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1182.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1183.fastq.gz,NA,NA,NA
310000,0.004303762321255033,0.1308016877637131,0.004303762321255033,0.004303762321255033,,,,GCA_0101717751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,09d9ddafec189580a2117e294312f62e,0.1308016877637131,310000,0,50000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1184.fastq.gz,,6cd46231,72030000
200000,0.004257130693912303,0.0847457627118644,0.004257130693912303,0.004257130693912303,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.0847457627118644,200000,0,10000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1185.fastq.gz,,e143ddc7,46980000
200000,0.0018475750577367205,0.0847457627118644,0.0018475750577367205,0.0018475750577367205,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.0847457627118644,200000,0,30000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1186.fastq.gz,,f76c11bb,108250000
110000,0.0023065632208010066,0.046610169491525424,0.0023065632208010066,0.0023065632208010066,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.046610169491525424,110000,0,30000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1187.fastq.gz,,8f68f240,47690000
420000,0.009641873278236915,0.17796610169491525,0.009641873278236915,0.009641873278236915,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.17796610169491525,420000,0,100000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1188.fastq.gz,,0ffaf114,43560000
380000,0.010039630118890357,0.14960629921259844,0.010039630118890357,0.010039630118890357,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.14960629921259844,380000,0,60000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1189.fastq.gz,,c4260f62,37850000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1190.fastq.gz,NA,NA,NA
1130000,0.010507718058396875,0.4788135593220339,0.010507718058396875,0.010507718058396875,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.4788135593220339,1130000,0,220000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1192.fastq.gz,,638151cc,107540000
1090000,0.010135763436860703,0.03937007874015748,0.0009298865538404315,0.0009298865538404315,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.42913385826771655,100000,1,120000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1192.fastq.gz,,638151cc,107540000
1270000,0.031813627254509015,0.538135593220339,0.031813627254509015,0.031813627254509015,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.538135593220339,1270000,0,250000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1193.fastq.gz,,aa9a0275,39920000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1194.fastq.gz,NA,NA,NA
170000,0.0024158021884325706,0.06692913385826772,0.0024158021884325706,0.0024158021884325706,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.06692913385826772,170000,0,50000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1195.fastq.gz,,904dc716,70370000
270000,0.01285102332222751,0.11440677966101695,0.01285102332222751,0.01285102332222751,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.11440677966101695,270000,0,80000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1196.fastq.gz,,81ecb764,21010000
900000,0.02976190476190476,0.3813559322033898,0.02976190476190476,0.02976190476190476,,,,GCA_0101702351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,0e13e85364c5b857f261db70d36740d3,0.3813559322033898,900000,0,200000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1197.fastq.gz,,f05cc8a1,30240000
300000,0.002051843239176527,0.1282051282051282,0.002051843239176527,0.002051843239176527,,,,adtta.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,c53260431edef5d7a7b5bc5b319577ef,0.1282051282051282,300000,0,10000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1198.fastq.gz,,2ca21f7f,146210000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1199.fastq.gz,NA,NA,NA
120000,0.0030349013657056147,0.05106382978723404,0.0030349013657056147,0.0030349013657056147,,,,adpvo.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,56e45fe2bf1bf9f7c8552641b0703ed9,0.05106382978723404,120000,0,10000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1200.fastq.gz,,7795896a,39540000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1201.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1202.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1203.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1204.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1205.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1206.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1207.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1208.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1209.fastq.gz,NA,NA,NA
560000,0.04925241864555849,0.23728813559322035,0.04925241864555849,0.04925241864555849,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.23728813559322035,560000,0,120000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1210.fastq.gz,,4d773f7a,11370000
230000,0.02230843840931135,0.0970464135021097,0.02230843840931135,0.02230843840931135,,,,GCA_0101717751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,09d9ddafec189580a2117e294312f62e,0.0970464135021097,230000,0,10000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1211.fastq.gz,,b108a03a,10310000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1212.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1213.fastq.gz,NA,NA,NA
290000,0.005979381443298969,0.12340425531914893,0.005979381443298969,0.005979381443298969,,,,adpvo.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,56e45fe2bf1bf9f7c8552641b0703ed9,0.12340425531914893,290000,0,20000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1214.fastq.gz,,28b98909,48500000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1215.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1216.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1217.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1218.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1219.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1220.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1221.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1222.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1223.fastq.gz,NA,NA,NA
320000,0.02391629297458894,0.14349775784753363,0.02391629297458894,0.02391629297458894,,,,GCA_0101590051.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,64ed3df7953ce139f6eec79d540bdab2,0.14349775784753363,320000,0,30000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1224.fastq.gz,,65cc435f,13380000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1225.fastq.gz,NA,NA,NA
120000,0.0005510653930933138,0.05333333333333334,0.0005510653930933138,0.0005510653930933138,,,,acvdh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,3d622062f0aa5597b08f20b0fee88560,0.05333333333333334,120000,0,20000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1226.fastq.gz,,99429145,217760000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1227.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1228.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1229.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1230.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1231.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1232.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1233.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1234.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1235.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1236.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1237.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1238.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1239.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1240.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1241.fastq.gz,NA,NA,NA
360000,0.02107728337236534,0.15319148936170213,0.02107728337236534,0.02107728337236534,,,,adpvo.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,56e45fe2bf1bf9f7c8552641b0703ed9,0.15319148936170213,360000,0,40000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1242.fastq.gz,,fde3c5b4,17080000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1243.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1244.fastq.gz,NA,NA,NA
140000,0.001033515428908903,0.0625,0.001033515428908903,0.001033515428908903,,,,GCA_0101509351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,6b714427329dde8a04e1f466359e6bf8,0.0625,140000,0,40000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1245.fastq.gz,,be4cb120,135460000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1246.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1247.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1248.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1249.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1250.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1251.fastq.gz,NA,NA,NA
530000,0.037011173184357544,0.2324561403508772,0.037011173184357544,0.037011173184357544,,,,GCA_0101579451.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,d94e7fd21e40f149f3060eaab41246ac,0.2324561403508772,530000,0,70000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1252.fastq.gz,,cc464462,14320000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1253.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1254.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1255.fastq.gz,NA,NA,NA
410000,0.0019285949480220142,0.17446808510638298,0.0019285949480220142,0.0019285949480220142,,,,adpvo.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,56e45fe2bf1bf9f7c8552641b0703ed9,0.17446808510638298,410000,0,180000,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1256.fastq.gz,,16bdf347,212590000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/MET1257.fastq.gz,NA,NA,NA
